Timestamp_ms,X_uT,Y_uT,Z_uT,Magnitude_uT,System_Time
433746,4.587,20.533,68.547,71.703,2025-05-29T22:39:49.739402
433755,4.013,20.827,67.96,71.193,2025-05-29T22:39:49.749554
433764,3.533,21.267,67.6,70.954,2025-05-29T22:39:49.765180
433773,3.147,21.507,67.133,70.564,2025-05-29T22:39:49.782972
433782,2.867,21.813,66.56,70.102,2025-05-29T22:39:49.786858
433791,2.293,22.12,66.147,69.785,2025-05-29T22:39:49.789355
433799,1.907,22.413,65.48,69.236,2025-05-29T22:39:49.796621
433808,1.613,22.747,64.973,68.859,2025-05-29T22:39:49.801779
433817,1.04,23.067,64.48,68.49,2025-05-29T22:39:49.810721
433826,0.813,23.227,64.133,68.215,2025-05-29T22:39:49.819647
433835,0.613,23.6,63.693,67.928,2025-05-29T22:39:49.828579
433844,0.613,23.893,63.28,67.643,2025-05-29T22:39:49.837506
433853,0.32,24.187,62.96,67.447,2025-05-29T22:39:49.846393
433862,-0.027,24.56,62.44,67.097,2025-05-29T22:39:49.873659
433871,-0.067,24.76,62.2,66.947,2025-05-29T22:39:49.876978
433880,-0.027,25.213,61.48,66.449,2025-05-29T22:39:49.885829
433888,-0.347,25.32,61.08,66.121,2025-05-29T22:39:49.887379
433897,-0.387,25.8,60.547,65.816,2025-05-29T22:39:49.891267
433906,-0.427,26.08,60.08,65.498,2025-05-29T22:39:49.900080
433915,-1.0,26.48,59.373,65.018,2025-05-29T22:39:49.908864
433924,-0.867,26.747,58.88,64.676,2025-05-29T22:39:49.917601
433933,-1.053,27.027,58.56,64.504,2025-05-29T22:39:49.926558
433942,-1.173,27.253,57.907,64.01,2025-05-29T22:39:49.935478
433951,-1.107,27.467,57.56,63.787,2025-05-29T22:39:49.945792
433960,-1.36,27.653,57.147,63.5,2025-05-29T22:39:49.965356
433969,-1.08,27.827,56.893,63.343,2025-05-29T22:39:49.970918
433978,-1.213,27.853,56.373,62.891,2025-05-29T22:39:49.978064
433986,-1.307,28.133,56.0,62.683,2025-05-29T22:39:49.980497
433995,-1.147,28.32,55.387,62.218,2025-05-29T22:39:49.989421
434004,-1.253,28.44,55.013,61.942,2025-05-29T22:39:49.998289
434013,-1.427,28.533,54.573,61.599,2025-05-29T22:39:50.007148
434022,-1.293,28.493,54.0,61.07,2025-05-29T22:39:50.016094
434031,-1.28,28.68,53.853,61.028,2025-05-29T22:39:50.024822
434040,-1.44,28.84,53.387,60.696,2025-05-29T22:39:50.038508
434049,-1.413,28.907,53.16,60.528,2025-05-29T22:39:50.057783
434058,-1.28,29.147,52.68,60.219,2025-05-29T22:39:50.061913
434067,-1.027,29.373,52.32,60.01,2025-05-29T22:39:50.070866
434075,-1.013,29.667,52.107,59.969,2025-05-29T22:39:50.072146
434084,-0.747,29.653,51.88,59.761,2025-05-29T22:39:50.078558
434093,-0.76,29.907,51.52,59.576,2025-05-29T22:39:50.087484
434102,-0.467,30.0,51.227,59.367,2025-05-29T22:39:50.096437
434111,-0.12,30.347,50.987,59.334,2025-05-29T22:39:50.105363
434120,-0.16,30.56,50.773,59.261,2025-05-29T22:39:50.114277
434129,0.213,30.88,50.667,59.336,2025-05-29T22:39:50.130572
434138,0.64,31.107,50.547,59.355,2025-05-29T22:39:50.149794
434147,0.693,31.413,50.413,59.404,2025-05-29T22:39:50.153243
434156,1.253,31.507,50.453,59.496,2025-05-29T22:39:50.158143
434165,1.48,31.827,50.28,59.525,2025-05-29T22:39:50.163265
434173,1.947,31.947,50.12,59.468,2025-05-29T22:39:50.167145
434182,2.253,32.253,49.947,59.498,2025-05-29T22:39:50.176068
434191,2.52,32.52,49.933,59.643,2025-05-29T22:39:50.184987
434200,2.813,32.707,49.613,59.491,2025-05-29T22:39:50.193927
434209,3.28,33.027,49.507,59.602,2025-05-29T22:39:50.202841
434218,3.773,33.053,49.333,59.502,2025-05-29T22:39:50.211784
434227,4.133,33.52,49.147,59.633,2025-05-29T22:39:50.222170
434236,4.333,33.573,48.96,59.523,2025-05-29T22:39:50.243463
434245,4.84,33.747,48.707,59.453,2025-05-29T22:39:50.247005
434254,5.373,34.08,48.187,59.264,2025-05-29T22:39:50.249742
434263,5.693,34.133,48.093,59.249,2025-05-29T22:39:50.256900
434271,6.093,34.187,47.773,59.061,2025-05-29T22:39:50.265626
434280,6.56,34.36,47.333,58.857,2025-05-29T22:39:50.274259
434289,6.96,34.413,47.213,58.837,2025-05-29T22:39:50.283103
434298,7.187,34.627,47.053,58.861,2025-05-29T22:39:50.291820
434307,7.76,34.667,46.667,58.65,2025-05-29T22:39:50.300741
434316,8.053,34.747,46.4,58.525,2025-05-29T22:39:50.316602
434325,8.493,34.8,45.973,58.281,2025-05-29T22:39:50.337254
434334,8.933,34.853,45.787,58.232,2025-05-29T22:39:50.339660
434343,9.6,34.947,45.52,58.185,2025-05-29T22:39:50.348986
434352,9.813,34.973,45.213,57.997,2025-05-29T22:39:50.350359
434360,10.36,35.053,44.76,57.789,2025-05-29T22:39:50.354225
434369,10.653,34.867,44.56,57.574,2025-05-29T22:39:50.363179
434378,10.88,34.867,44.347,57.452,2025-05-29T22:39:50.372092
434387,11.467,34.707,44.107,57.284,2025-05-29T22:39:50.380962
434396,11.6,34.613,43.787,57.008,2025-05-29T22:39:50.389895
434405,11.907,34.72,43.347,56.799,2025-05-29T22:39:50.398838
434414,12.253,34.547,43.173,56.635,2025-05-29T22:39:50.408378
434423,12.213,34.36,42.8,56.228,2025-05-29T22:39:50.428671
434432,12.293,34.067,42.173,55.59,2025-05-29T22:39:50.432739
434441,12.76,33.947,41.907,55.42,2025-05-29T22:39:50.441277
434450,12.773,33.627,41.36,54.814,2025-05-29T22:39:50.443976
434458,12.893,33.427,40.987,54.438,2025-05-29T22:39:50.452898
434467,12.787,33.253,40.413,53.875,2025-05-29T22:39:50.461847
434476,13.147,32.907,39.973,53.419,2025-05-29T22:39:50.470776
434485,12.96,32.56,39.707,52.96,2025-05-29T22:39:50.479791
434494,13.093,32.413,39.2,52.523,2025-05-29T22:39:50.488660
434503,13.107,32.093,38.867,52.081,2025-05-29T22:39:50.500780
434512,13.253,31.853,38.413,51.632,2025-05-29T22:39:50.520940
434521,13.2,31.373,38.093,51.085,2025-05-29T22:39:50.524741
434530,13.227,31.147,37.84,50.763,2025-05-29T22:39:50.533425
434539,13.347,30.907,37.547,50.429,2025-05-29T22:39:50.534805
434548,13.093,30.467,36.88,49.596,2025-05-29T22:39:50.541073
434556,13.12,30.053,36.507,49.072,2025-05-29T22:39:50.550834
434565,13.0,29.32,35.96,48.185,2025-05-29T22:39:50.559769
434574,12.88,28.453,35.36,47.179,2025-05-29T22:39:50.568506
434583,12.747,27.813,35.0,46.487,2025-05-29T22:39:50.577384
434592,12.507,27.28,34.52,45.741,2025-05-29T22:39:50.592500
434601,12.52,26.653,34.253,45.171,2025-05-29T22:39:50.612431
434610,12.413,26.573,34.12,44.993,2025-05-29T22:39:50.616498
434619,12.187,26.373,34.0,44.722,2025-05-29T22:39:50.622440
434628,11.84,26.373,34.08,44.69,2025-05-29T22:39:50.626807
434637,12.133,26.24,34.0,44.629,2025-05-29T22:39:50.630684
434645,11.88,26.213,33.96,44.515,2025-05-29T22:39:50.639608
434654,11.773,26.24,33.92,44.472,2025-05-29T22:39:50.648532
434663,11.76,26.093,34.04,44.473,2025-05-29T22:39:50.657472
434672,11.52,26.147,34.027,44.432,2025-05-29T22:39:50.666316
434681,11.747,26.227,34.093,44.589,2025-05-29T22:39:50.675254
434690,11.373,26.333,34.12,44.575,2025-05-29T22:39:50.685305
434699,11.32,26.613,34.427,44.962,2025-05-29T22:39:50.704840
434708,11.32,26.853,34.667,45.288,2025-05-29T22:39:50.710842
434717,11.2,27.387,34.853,45.719,2025-05-29T22:39:50.719645
434726,11.387,27.693,35.107,46.142,2025-05-29T22:39:50.721058
434734,11.187,27.853,35.427,46.433,2025-05-29T22:39:50.728726
434743,11.387,28.52,35.947,47.278,2025-05-29T22:39:50.737657
434752,10.987,29.04,36.24,47.722,2025-05-29T22:39:50.746627
434761,11.307,29.533,36.653,48.41,2025-05-29T22:39:50.755478
434770,11.347,30.173,37.2,49.224,2025-05-29T22:39:50.764458
434779,11.293,30.733,37.893,50.08,2025-05-29T22:39:50.778962
434788,11.653,31.467,38.587,51.136,2025-05-29T22:39:50.799246
434797,11.627,32.08,39.387,52.112,2025-05-29T22:39:50.802288
434806,11.773,32.68,40.387,53.27,2025-05-29T22:39:50.807070
434815,11.733,33.32,41.133,54.22,2025-05-29T22:39:50.812987
434824,11.693,33.92,42.2,55.391,2025-05-29T22:39:50.818011
434832,11.787,34.227,43.0,56.208,2025-05-29T22:39:50.826860
434841,11.973,34.747,44.133,57.432,2025-05-29T22:39:50.835506
434850,12.093,35.2,45.467,58.758,2025-05-29T22:39:50.844422
434859,11.8,35.52,46.547,59.729,2025-05-29T22:39:50.853338
434868,12.56,35.973,47.8,61.128,2025-05-29T22:39:50.862253
434877,12.827,36.333,48.933,62.282,2025-05-29T22:39:50.872006
434886,13.293,36.413,50.507,63.668,2025-05-29T22:39:50.891764
434895,13.627,36.387,51.827,64.774,2025-05-29T22:39:50.895507
434904,14.28,36.48,53.213,66.078,2025-05-29T22:39:50.898422
434913,14.907,36.413,54.507,67.224,2025-05-29T22:39:50.906539
434921,15.253,36.213,55.827,68.269,2025-05-29T22:39:50.915192
434930,15.8,35.76,57.16,69.251,2025-05-29T22:39:50.923884
434939,16.04,35.533,58.693,70.461,2025-05-29T22:39:50.932800
434948,16.413,34.88,59.907,71.238,2025-05-29T22:39:50.942579
434957,16.667,34.213,61.28,72.136,2025-05-29T22:39:50.951535
434966,16.76,33.493,62.733,73.063,2025-05-29T22:39:50.966061
434975,17.107,32.72,63.973,73.864,2025-05-29T22:39:50.985209
434984,17.52,31.84,64.987,74.458,2025-05-29T22:39:50.989387
434993,17.64,30.827,66.24,75.161,2025-05-29T22:39:50.999641
435002,18.147,29.827,67.2,75.728,2025-05-29T22:39:51.001146
435011,18.507,28.907,67.96,76.136,2025-05-29T22:39:51.004883
435019,18.72,28.32,68.4,76.361,2025-05-29T22:39:51.013832
435028,19.12,27.68,68.827,76.609,2025-05-29T22:39:51.022688
435037,19.613,27.173,69.453,77.116,2025-05-29T22:39:51.031608
435046,20.267,26.36,69.96,77.46,2025-05-29T22:39:51.040472
435055,21.08,25.307,70.453,77.772,2025-05-29T22:39:51.049400
435064,21.88,24.387,70.893,78.098,2025-05-29T22:39:51.059312
435073,22.653,23.373,71.4,78.469,2025-05-29T22:39:51.079261
435082,23.267,22.387,71.76,78.689,2025-05-29T22:39:51.084640
435091,24.413,21.24,71.96,78.901,2025-05-29T22:39:51.093908
435100,25.333,20.08,72.133,79.046,2025-05-29T22:39:51.095260
435108,25.973,19.027,72.12,78.981,2025-05-29T22:39:51.102904
435117,26.92,18.12,72.147,79.109,2025-05-29T22:39:51.111831
435126,27.827,17.16,71.947,79.026,2025-05-29T22:39:51.119644
435135,28.613,16.613,71.76,79.02,2025-05-29T22:39:51.129652
435144,29.24,15.813,71.627,78.965,2025-05-29T22:39:51.138652
435153,29.813,15.213,71.387,78.844,2025-05-29T22:39:51.154155
435162,30.4,14.64,71.2,78.79,2025-05-29T22:39:51.175379
435171,30.973,14.067,70.907,78.645,2025-05-29T22:39:51.178421
435180,31.373,13.813,70.627,78.506,2025-05-29T22:39:51.183920
435189,31.88,13.587,70.373,78.443,2025-05-29T22:39:51.189892
435198,32.493,13.453,69.72,78.088,2025-05-29T22:39:51.191262
435206,33.173,13.56,69.253,77.977,2025-05-29T22:39:51.200034
435215,33.627,13.493,68.8,77.758,2025-05-29T22:39:51.208959
435224,34.187,13.613,68.307,77.588,2025-05-29T22:39:51.217884
435233,34.667,13.933,67.813,77.425,2025-05-29T22:39:51.226822
435242,35.253,14.24,66.92,76.967,2025-05-29T22:39:51.235795
435251,35.493,14.68,66.293,76.616,2025-05-29T22:39:51.249859
435260,35.973,15.147,65.693,76.414,2025-05-29T22:39:51.269358
435269,36.16,15.733,65.04,76.061,2025-05-29T22:39:51.274778
435278,36.773,16.48,64.453,76.014,2025-05-29T22:39:51.284585
435287,36.867,17.093,63.853,75.687,2025-05-29T22:39:51.286008
435296,37.067,17.88,63.373,75.563,2025-05-29T22:39:51.289905
435304,37.04,18.627,62.733,75.196,2025-05-29T22:39:51.298825
435313,37.107,19.253,61.973,74.755,2025-05-29T22:39:51.307770
435322,37.307,20.013,61.373,74.559,2025-05-29T22:39:51.315922
435331,37.093,20.413,60.853,74.133,2025-05-29T22:39:51.325606
435340,37.293,20.92,60.107,73.765,2025-05-29T22:39:51.333770
435349,37.24,21.493,59.747,73.61,2025-05-29T22:39:51.343686
435358,37.133,21.973,59.107,73.18,2025-05-29T22:39:51.361834
435367,36.96,22.573,58.333,72.652,2025-05-29T22:39:51.365988
435376,37.04,23.093,57.693,72.345,2025-05-29T22:39:51.377059
435385,36.6,23.853,57.067,71.869,2025-05-29T22:39:51.378421
435393,36.573,24.36,56.627,71.677,2025-05-29T22:39:51.387287
435402,36.413,24.747,55.947,71.192,2025-05-29T22:39:51.396318
435411,36.12,25.253,55.253,70.678,2025-05-29T22:39:51.405088
435420,36.013,25.92,54.747,70.47,2025-05-29T22:39:51.413974
435429,35.653,26.147,53.96,69.76,2025-05-29T22:39:51.422884
435438,35.373,26.573,53.413,69.357,2025-05-29T22:39:51.436045
435447,35.173,26.933,52.707,68.852,2025-05-29T22:39:51.446212
435456,34.52,27.227,51.96,68.064,2025-05-29T22:39:51.456015
435465,34.733,27.453,51.373,67.818,2025-05-29T22:39:51.459336
435474,34.227,27.6,50.787,67.175,2025-05-29T22:39:51.471054
435482,34.147,27.827,50.067,66.686,2025-05-29T22:39:51.476299
435491,33.867,28.293,49.213,66.102,2025-05-29T22:39:51.485171
435500,33.56,28.373,48.453,65.414,2025-05-29T22:39:51.494070
435509,33.227,28.373,48.04,64.938,2025-05-29T22:39:51.502922
435518,32.827,28.387,47.307,64.197,2025-05-29T22:39:51.511654
435527,32.467,28.547,46.52,63.507,2025-05-29T22:39:51.520596
435536,32.2,28.6,45.867,62.917,2025-05-29T22:39:51.530332
435545,31.76,28.573,45.16,62.166,2025-05-29T22:39:51.550341
435554,31.053,28.693,44.573,61.436,2025-05-29T22:39:51.554627
435563,30.813,28.773,43.867,60.841,2025-05-29T22:39:51.558400
435572,30.44,28.68,43.28,60.186,2025-05-29T22:39:51.565240
435580,29.813,28.613,42.56,59.32,2025-05-29T22:39:51.574170
435589,29.36,28.453,41.92,58.557,2025-05-29T22:39:51.583095
435598,28.587,28.613,41.067,57.64,2025-05-29T22:39:51.591783
435607,28.12,28.427,40.467,56.889,2025-05-29T22:39:51.600510
435616,27.213,28.373,40.053,56.124,2025-05-29T22:39:51.610583
435625,27.013,28.147,39.28,55.361,2025-05-29T22:39:51.624688
435634,26.44,27.893,38.64,54.499,2025-05-29T22:39:51.643933
435643,25.867,27.627,38.28,53.83,2025-05-29T22:39:51.647537
435652,25.787,27.173,37.72,53.161,2025-05-29T22:39:51.654709
435661,25.307,26.88,37.413,52.562,2025-05-29T22:39:51.660021
435669,25.013,26.64,37.08,52.06,2025-05-29T22:39:51.663974
435678,25.027,26.36,36.813,51.734,2025-05-29T22:39:51.672946
435687,24.787,26.213,36.507,51.325,2025-05-29T22:39:51.681900
435696,24.64,25.893,36.6,51.158,2025-05-29T22:39:51.689556
435705,24.773,25.853,36.36,51.031,2025-05-29T22:39:51.698493
435714,24.52,25.853,36.24,50.823,2025-05-29T22:39:51.707435
435723,24.467,25.8,36.347,50.846,2025-05-29T22:39:51.720101
435732,24.44,25.893,36.147,50.738,2025-05-29T22:39:51.739177
435741,24.373,25.893,36.24,50.773,2025-05-29T22:39:51.743431
435750,24.133,26.08,36.053,50.62,2025-05-29T22:39:51.754836
435759,23.947,26.027,36.453,50.791,2025-05-29T22:39:51.756225
435767,24.253,26.227,36.507,51.076,2025-05-29T22:39:51.761361
435776,24.147,26.627,36.893,51.509,2025-05-29T22:39:51.770112
435785,24.573,26.96,37.4,52.244,2025-05-29T22:39:51.778933
435794,25.08,27.573,38.053,53.267,2025-05-29T22:39:51.787649
435803,25.453,28.053,39.16,54.483,2025-05-29T22:39:51.797252
435812,26.227,28.4,40.027,55.646,2025-05-29T22:39:51.813897
435821,26.907,28.693,41.28,57.02,2025-05-29T22:39:51.829233
435830,27.747,29.307,42.347,58.498,2025-05-29T22:39:51.837823
435839,29.013,29.547,43.68,60.189,2025-05-29T22:39:51.844203
435848,29.787,29.507,44.88,61.417,2025-05-29T22:39:51.849709
435856,30.453,29.507,46.12,62.651,2025-05-29T22:39:51.850898
435865,31.56,29.24,47.333,63.964,2025-05-29T22:39:51.859695
435874,32.253,28.987,48.493,65.055,2025-05-29T22:39:51.868633
435883,32.893,28.533,49.573,65.982,2025-05-29T22:39:51.877452
435892,33.493,28.2,50.493,66.833,2025-05-29T22:39:51.886382
435901,34.173,27.68,51.667,67.849,2025-05-29T22:39:51.894988
435910,34.907,27.12,52.973,68.994,2025-05-29T22:39:51.909175
435919,35.2,26.427,54.053,69.708,2025-05-29T22:39:51.928428
435928,35.387,25.827,55.36,70.597,2025-05-29T22:39:51.933828
435937,36.133,24.987,56.573,71.627,2025-05-29T22:39:51.937550
435946,36.373,24.24,57.76,72.435,2025-05-29T22:39:51.944789
435954,36.44,23.427,58.947,73.153,2025-05-29T22:39:51.948703
435963,36.613,22.733,59.947,73.831,2025-05-29T22:39:51.957468
435972,36.373,22.133,60.92,74.325,2025-05-29T22:39:51.966410
435981,36.547,21.48,62.04,75.14,2025-05-29T22:39:51.975317
435990,36.267,21.04,62.747,75.466,2025-05-29T22:39:51.984226
435999,36.213,20.16,63.84,76.114,2025-05-29T22:39:51.993133
436008,35.853,19.587,64.613,76.446,2025-05-29T22:39:52.004449
436017,35.493,18.707,65.493,76.806,2025-05-29T22:39:52.024167
436026,35.4,17.853,66.107,77.084,2025-05-29T22:39:52.028033
436035,35.307,16.653,66.907,77.462,2025-05-29T22:39:52.032930
436044,34.92,15.72,67.453,77.566,2025-05-29T22:39:52.040263
436052,34.707,14.76,68.133,77.875,2025-05-29T22:39:52.046724
436061,34.507,13.72,68.493,77.912,2025-05-29T22:39:52.055616
436070,34.04,12.947,68.933,77.962,2025-05-29T22:39:52.064549
436079,33.587,12.107,69.56,78.187,2025-05-29T22:39:52.073445
436088,32.893,11.2,70.133,78.269,2025-05-29T22:39:52.082328
436097,32.52,10.413,70.533,78.364,2025-05-29T22:39:52.098498
436106,31.813,9.92,70.987,78.419,2025-05-29T22:39:52.117495
436115,31.12,9.373,71.387,78.437,2025-05-29T22:39:52.121101
436124,30.427,8.88,71.92,78.595,2025-05-29T22:39:52.124546
436133,29.64,8.44,72.387,78.674,2025-05-29T22:39:52.133747
436141,28.827,8.147,72.747,78.673,2025-05-29T22:39:52.135116
436150,27.867,7.88,73.067,78.596,2025-05-29T22:39:52.143832
436159,26.973,7.733,73.4,78.581,2025-05-29T22:39:52.152745
436168,25.72,7.32,73.787,78.483,2025-05-29T22:39:52.162628
436177,24.467,7.4,74.04,78.328,2025-05-29T22:39:52.171319
436186,23.56,7.307,74.253,78.243,2025-05-29T22:39:52.180079
436195,22.413,7.533,74.453,78.118,2025-05-29T22:39:52.193612
436204,21.253,7.813,74.787,78.14,2025-05-29T22:39:52.212860
436213,19.84,8.093,74.6,77.616,2025-05-29T22:39:52.216969
436222,19.013,8.547,74.893,77.74,2025-05-29T22:39:52.219257
436231,18.107,8.987,74.653,77.342,2025-05-29T22:39:52.229560
436239,17.013,9.6,74.627,77.141,2025-05-29T22:39:52.233490
436248,15.653,10.147,74.493,76.793,2025-05-29T22:39:52.242171
436257,14.68,10.373,74.44,76.58,2025-05-29T22:39:52.251803
436266,13.933,10.867,74.147,76.223,2025-05-29T22:39:52.260832
436275,13.147,11.32,74.04,76.045,2025-05-29T22:39:52.268500
436284,12.493,11.88,73.853,75.839,2025-05-29T22:39:52.277433
436293,11.787,12.4,73.8,75.757,2025-05-29T22:39:52.288548
436302,11.213,12.867,73.413,75.371,2025-05-29T22:39:52.309932
436311,10.64,13.36,73.24,75.205,2025-05-29T22:39:52.314010
436320,9.987,13.813,73.0,74.964,2025-05-29T22:39:52.317074
436329,9.387,14.32,72.6,74.592,2025-05-29T22:39:52.326896
436337,8.787,14.947,72.36,74.408,2025-05-29T22:39:52.331836
436346,8.28,15.52,71.987,74.105,2025-05-29T22:39:52.340525
436355,7.653,16.013,71.72,73.883,2025-05-29T22:39:52.349411
436364,7.12,16.68,71.067,73.344,2025-05-29T22:39:52.358180
436373,6.467,17.253,70.613,72.978,2025-05-29T22:39:52.366881
436382,5.787,17.613,70.067,72.478,2025-05-29T22:39:52.375805
436391,4.907,18.387,69.453,72.013,2025-05-29T22:39:52.386898
436400,3.933,19.2,68.64,71.383,2025-05-29T22:39:52.397326
436409,3.053,19.72,67.76,70.637,2025-05-29T22:39:52.408308
436418,2.373,20.4,66.947,70.026,2025-05-29T22:39:52.417455
436427,1.64,20.893,66.067,69.311,2025-05-29T22:39:52.424271
436435,1.027,21.533,65.533,68.988,2025-05-29T22:39:52.428710
436444,0.813,21.76,64.88,68.437,2025-05-29T22:39:52.437697
436453,0.28,22.493,64.16,67.989,2025-05-29T22:39:52.447638
436462,-0.12,22.773,63.533,67.492,2025-05-29T22:39:52.456330
436471,-0.347,23.227,62.933,67.084,2025-05-29T22:39:52.465252
436480,-0.64,23.587,62.2,66.525,2025-05-29T22:39:52.481892
436489,-0.92,23.84,61.573,66.034,2025-05-29T22:39:52.501574
436498,-1.2,24.253,61.12,65.767,2025-05-29T22:39:52.506608
436507,-1.827,24.613,60.387,65.236,2025-05-29T22:39:52.517709
436516,-1.693,24.787,59.893,64.842,2025-05-29T22:39:52.519136
436525,-2.093,24.973,59.227,64.311,2025-05-29T22:39:52.520486
436533,-2.2,25.16,58.853,64.044,2025-05-29T22:39:52.527862
436542,-2.413,25.28,58.107,63.414,2025-05-29T22:39:52.536363
436551,-2.573,25.573,57.547,63.026,2025-05-29T22:39:52.545082
436560,-2.573,25.573,57.2,62.709,2025-05-29T22:39:52.554017
436569,-2.707,25.72,56.813,62.423,2025-05-29T22:39:52.562963
436578,-2.933,25.787,56.32,62.012,2025-05-29T22:39:52.577877
436587,-3.013,25.867,56.0,61.759,2025-05-29T22:39:52.598064
436596,-2.973,26.04,55.573,61.444,2025-05-29T22:39:52.601443
436605,-3.213,26.227,55.32,61.306,2025-05-29T22:39:52.605352
436614,-3.107,26.373,54.947,61.027,2025-05-29T22:39:52.616466
436623,-3.16,26.56,54.52,60.728,2025-05-29T22:39:52.617970
436631,-2.96,26.667,54.4,60.657,2025-05-29T22:39:52.625659
436640,-3.013,26.84,54.333,60.676,2025-05-29T22:39:52.634270
436649,-2.813,27.173,54.267,60.755,2025-05-29T22:39:52.643206
436658,-2.547,27.227,54.373,60.862,2025-05-29T22:39:52.652172
436667,-2.24,27.467,54.413,60.994,2025-05-29T22:39:52.661125
436676,-2.107,27.72,54.533,61.21,2025-05-29T22:39:52.677285
436685,-1.893,28.093,54.667,61.492,2025-05-29T22:39:52.688550
436694,-1.787,28.333,54.747,61.67,2025-05-29T22:39:52.701078
436703,-1.267,28.8,54.44,61.602,2025-05-29T22:39:52.705302
436712,-0.68,28.973,54.733,61.933,2025-05-29T22:39:52.715524
436721,-0.64,29.48,54.467,61.936,2025-05-29T22:39:52.716934
436729,-0.333,29.813,54.333,61.976,2025-05-29T22:39:52.723337
436738,0.093,30.107,54.16,61.966,2025-05-29T22:39:52.732233
436747,0.667,30.613,54.107,62.17,2025-05-29T22:39:52.741155
436756,1.16,31.0,54.213,62.461,2025-05-29T22:39:52.749850
436765,1.76,31.427,54.293,62.757,2025-05-29T22:39:52.758767
436774,2.227,31.893,54.12,62.858,2025-05-29T22:39:52.775989
436783,2.773,32.347,54.16,63.145,2025-05-29T22:39:52.796278
436792,3.32,32.6,54.027,63.188,2025-05-29T22:39:52.799563
436801,3.773,32.893,53.72,63.103,2025-05-29T22:39:52.803070
